director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,Genre,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
Kirk Jones,94.0,91.0,52.0,482.0,773.0,24788807.0,Comedy,Waking Ned Devine ,21245,1965,0.0,http://www.imdb.com/title/tt0166396/?ref_=fn_tt_tt_1,213.0,English,3000000.0,1998.0,588.0,2.35,0,High
Yimou Zhang,85.0,109.0,611.0,4.0,878.0,377420.0,Drama,Coming Home ,2789,900,1.0,http://www.imdb.com/title/tt3125472/?ref_=fn_tt_tt_1,20.0,Mandarin,,2014.0,10.0,2.35,0,High
Jack Sholder,138.0,87.0,28.0,217.0,426.0,30000000.0,Fantasy,A Nightmare on Elm Street 2: Freddy's Revenge ,43485,1472,0.0,http://www.imdb.com/title/tt0089686/?ref_=fn_tt_tt_1,327.0,English,2200000.0,1985.0,359.0,1.85,0,Medium
James Ivory,55.0,117.0,133.0,249.0,687.0,20966644.0,Drama,A Room with a View ,29610,1665,0.0,http://www.imdb.com/title/tt0091867/?ref_=fn_tt_tt_1,94.0,English,3000000.0,1985.0,443.0,1.66,0,High
James DeMonaco,361.0,85.0,65.0,535.0,942.0,64423650.0,Horror,The Purge ,139329,3708,0.0,http://www.imdb.com/title/tt2184339/?ref_=fn_tt_tt_1,578.0,English,3000000.0,2013.0,810.0,2.35,31000,High
Scott Derrickson,411.0,110.0,301.0,412.0,1000.0,48056940.0,Horror,Sinister ,155153,2239,0.0,http://www.imdb.com/title/tt1922777/?ref_=fn_tt_tt_1,524.0,English,3000000.0,2012.0,419.0,2.35,58000,High
David Raynr,24.0,113.0,9.0,12.0,71.0,19184015.0,Biography,Martin Lawrence Live: Runteldat ,1466,159,1.0,http://www.imdb.com/title/tt0327036/?ref_=fn_tt_tt_1,35.0,English,3000000.0,2002.0,65.0,1.85,63,Medium
Ted Post,78.0,95.0,57.0,158.0,220.0,,Action,Beneath the Planet of the Apes ,32378,1186,0.0,http://www.imdb.com/title/tt0065462/?ref_=fn_tt_tt_1,150.0,English,3000000.0,1970.0,162.0,2.35,0,High
Charles Martin Smith,35.0,98.0,188.0,693.0,2000.0,24629916.0,Comedy,Air Bud ,12942,4277,0.0,http://www.imdb.com/title/tt0118570/?ref_=fn_tt_tt_1,34.0,English,3000000.0,1997.0,970.0,1.85,902,Medium
Kunihiko Yuyama,39.0,93.0,8.0,49.0,88.0,,Action,Pokémon 3: The Movie ,9066,373,0.0,http://www.imdb.com/title/tt0235679/?ref_=fn_tt_tt_1,55.0,Japanese,16000000.0,2000.0,82.0,1.85,38,High
Tom McLoughlin,158.0,86.0,41.0,155.0,956.0,19472057.0,Horror,Jason Lives: Friday the 13th Part VI ,25332,1862,0.0,http://www.imdb.com/title/tt0091080/?ref_=fn_tt_tt_1,307.0,English,3000000.0,1986.0,316.0,1.85,0,High
Patrick Read Johnson,16.0,100.0,32.0,175.0,610.0,15369573.0,Adventure,Spaced Invaders ,2580,1441,1.0,http://www.imdb.com/title/tt0100666/?ref_=fn_tt_tt_1,54.0,English,3000000.0,1990.0,232.0,1.85,710,Medium
Alfred Hitchcock,67.0,120.0,13000.0,416.0,897.0,,Comedy,Family Plot ,15293,2811,1.0,http://www.imdb.com/title/tt0074512/?ref_=fn_tt_tt_1,111.0,English,4490375.0,1976.0,844.0,1.85,609,High
Adam Marcus,112.0,91.0,18.0,307.0,935.0,15935068.0,Fantasy,Jason Goes to Hell: The Final Friday ,19331,2899,0.0,http://www.imdb.com/title/tt0107254/?ref_=fn_tt_tt_1,317.0,English,2500000.0,1993.0,805.0,1.85,949,Medium
Alfred Hitchcock,64.0,128.0,13000.0,14.0,18.0,,Mystery,Torn Curtain ,18656,70,1.0,http://www.imdb.com/title/tt0061107/?ref_=fn_tt_tt_1,137.0,English,6000000.0,1966.0,16.0,1.85,933,High
Michel Gondry,114.0,100.0,1000.0,220.0,989.0,11694528.0,Comedy,Dave Chappelle's Block Party ,7721,2165,0.0,http://www.imdb.com/title/tt0425598/?ref_=fn_tt_tt_1,72.0,English,3000000.0,2005.0,744.0,1.85,635,High
John Maclean,246.0,84.0,85.0,748.0,13000.0,229094.0,Romance,Slow West ,27650,14696,2.0,http://www.imdb.com/title/tt3205376/?ref_=fn_tt_tt_1,88.0,English,,2015.0,884.0,1.66,0,High
Michael Schultz,7.0,97.0,78.0,77.0,685.0,,Comedy,Krush Groove ,1361,1163,0.0,http://www.imdb.com/title/tt0089444/?ref_=fn_tt_tt_1,16.0,English,3000000.0,1985.0,178.0,,889,High
Benny Boom,49.0,84.0,23.0,706.0,1000.0,10017041.0,Action,Next Day Air ,8265,4815,3.0,http://www.imdb.com/title/tt1097013/?ref_=fn_tt_tt_1,20.0,English,3000000.0,2009.0,927.0,1.85,545,High
David Raynr,16.0,94.0,9.0,200.0,927.0,9016377.0,Comedy,Trippin' ,1004,1936,3.0,http://www.imdb.com/title/tt0160298/?ref_=fn_tt_tt_1,8.0,English,,1999.0,209.0,1.85,143,Medium
Nnegest Likké,37.0,99.0,18.0,233.0,939.0,7059537.0,Comedy,Phat Girlz ,8279,2321,0.0,http://www.imdb.com/title/tt0490196/?ref_=fn_tt_tt_1,101.0,English,3000000.0,2006.0,407.0,1.85,837,Low
Christopher Leitch,29.0,95.0,4.0,152.0,641.0,7888703.0,Comedy,Teen Wolf Too ,8465,1389,1.0,http://www.imdb.com/title/tt0094118/?ref_=fn_tt_tt_1,65.0,English,3000000.0,1987.0,168.0,1.85,491,Low
Don Coscarelli,81.0,97.0,152.0,135.0,674.0,7282851.0,Action,Phantasm II ,9502,1395,1.0,http://www.imdb.com/title/tt0095863/?ref_=fn_tt_tt_1,100.0,English,3000000.0,1988.0,174.0,1.85,812,High
Michael Schultz,17.0,94.0,78.0,469.0,912.0,6879730.0,Drama,Woman Thou Art Loosed ,806,3049,0.0,http://www.imdb.com/title/tt0399901/?ref_=fn_tt_tt_1,23.0,English,,2004.0,637.0,,187,High
Patricia Cardoso,75.0,90.0,15.0,453.0,953.0,5844929.0,Comedy,Real Women Have Curves ,6000,2510,1.0,http://www.imdb.com/title/tt0296166/?ref_=fn_tt_tt_1,109.0,English,3000000.0,2002.0,625.0,1.85,595,High
,,197.0,,110.0,578.0,,Drama,Deadline Gallipoli             ,299,1400,0.0,http://www.imdb.com/title/tt3458030/?ref_=fn_tt_tt_1,1.0,English,15000000.0,,476.0,,367,High
Damien O'Donnell,82.0,96.0,70.0,163.0,883.0,4170647.0,Comedy,East Is East ,14548,1616,0.0,http://www.imdb.com/title/tt0166175/?ref_=fn_tt_tt_1,161.0,English,1900000.0,1999.0,183.0,1.85,1000,High
Peter M. Cohen,48.0,82.0,0.0,51.0,472.0,4142507.0,Comedy,Whipped ,3665,858,1.0,http://www.imdb.com/title/tt0174336/?ref_=fn_tt_tt_1,81.0,English,3000000.0,2000.0,324.0,1.85,131,Medium
Mira Nair,33.0,109.0,300.0,200.0,729.0,4109095.0,Crime,Kama Sutra: A Tale of Love ,8239,1292,0.0,http://www.imdb.com/title/tt0116743/?ref_=fn_tt_tt_1,92.0,English,3000000.0,1996.0,257.0,1.85,0,High
Nicole Holofcener,133.0,90.0,132.0,547.0,1000.0,4033268.0,Comedy,Please Give ,9808,3692,0.0,http://www.imdb.com/title/tt0878835/?ref_=fn_tt_tt_1,53.0,English,,2010.0,864.0,2.35,0,High
Anthony Hickox,22.0,98.0,16.0,222.0,687.0,3902679.0,Fantasy,Warlock: The Armageddon ,3943,1806,0.0,http://www.imdb.com/title/tt0108517/?ref_=fn_tt_tt_1,49.0,English,3000000.0,1993.0,233.0,1.66,217,Medium
Tom Schulman,30.0,95.0,45.0,267.0,578.0,3559990.0,Comedy,8 Heads in a Duffel Bag ,8005,1363,0.0,http://www.imdb.com/title/tt0118541/?ref_=fn_tt_tt_1,49.0,English,3000000.0,1997.0,341.0,1.85,417,Medium
Jill Sprecher,79.0,104.0,11.0,194.0,11000.0,3287435.0,Drama,Thirteen Conversations About One Thing ,8603,12250,2.0,http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1,115.0,English,4500000.0,2001.0,813.0,1.85,430,High
Darren Stein,49.0,87.0,18.0,844.0,3000.0,3071947.0,Comedy,Jawbreaker ,18711,9555,3.0,http://www.imdb.com/title/tt0155776/?ref_=fn_tt_tt_1,183.0,English,3500000.0,1999.0,2000.0,1.85,0,Medium
Julian Schnabel,42.0,108.0,232.0,353.0,10000.0,2961991.0,Biography,Basquiat ,15885,11459,4.0,http://www.imdb.com/title/tt0115632/?ref_=fn_tt_tt_1,78.0,English,3300000.0,1996.0,721.0,1.85,0,High
Noah Baumbach,345.0,86.0,387.0,270.0,962.0,4063238.0,Comedy,Frances Ha ,43982,2260,0.0,http://www.imdb.com/title/tt2347569/?ref_=fn_tt_tt_1,139.0,English,,2012.0,481.0,1.85,11000,High
Gavin Hood,152.0,94.0,151.0,29.0,113.0,2912363.0,Crime,Tsotsi ,25063,278,1.0,http://www.imdb.com/title/tt0468565/?ref_=fn_tt_tt_1,177.0,Zulu,3000000.0,2005.0,64.0,2.35,0,High
George Gallo,23.0,89.0,269.0,24.0,489.0,2223990.0,Comedy,DysFunktional Family ,761,539,1.0,http://www.imdb.com/title/tt0337996/?ref_=fn_tt_tt_1,14.0,English,3000000.0,2003.0,26.0,1.85,26,High
Kevin Smith,254.0,102.0,0.0,387.0,40000.0,1821983.0,Comedy,Tusk ,31089,43810,0.0,http://www.imdb.com/title/tt3099498/?ref_=fn_tt_tt_1,261.0,English,3000000.0,2014.0,3000.0,2.35,20000,Medium
David Nixon,19.0,110.0,13.0,221.0,439.0,2848578.0,Drama,Letters to God ,3942,1567,0.0,http://www.imdb.com/title/tt1462054/?ref_=fn_tt_tt_1,65.0,English,3500000.0,2010.0,399.0,1.78,0,High
Jason Eisener,272.0,86.0,59.0,104.0,694.0,703002.0,Action,Hobo with a Shotgun ,37495,1249,4.0,http://www.imdb.com/title/tt1640459/?ref_=fn_tt_tt_1,230.0,English,3000000.0,2011.0,324.0,2.35,37000,High
Enrique Begne,5.0,101.0,0.0,165.0,574.0,3105269.0,Action,Compadres ,368,1335,2.0,http://www.imdb.com/title/tt3367294/?ref_=fn_tt_tt_1,8.0,English,3000000.0,2016.0,327.0,,174,Medium
Matthew Bright,65.0,102.0,9.0,221.0,904.0,,Comedy,Freeway ,22246,1663,1.0,http://www.imdb.com/title/tt0116361/?ref_=fn_tt_tt_1,196.0,English,3000000.0,1996.0,281.0,1.85,0,High
Michael Landon Jr.,5.0,87.0,84.0,331.0,702.0,252726.0,Drama,Love's Abiding Joy ,1289,2715,0.0,http://www.imdb.com/title/tt0785025/?ref_=fn_tt_tt_1,18.0,,3000000.0,2006.0,366.0,,76,High
Andrea Arnold,248.0,123.0,121.0,168.0,13000.0,373060.0,Drama,Fish Tank ,47385,13636,0.0,http://www.imdb.com/title/tt1232776/?ref_=fn_tt_tt_1,112.0,English,,2009.0,260.0,1.33,0,High
Whit Stillman,152.0,99.0,89.0,322.0,962.0,1007535.0,Comedy,Damsels in Distress ,7625,2452,5.0,http://www.imdb.com/title/tt1667307/?ref_=fn_tt_tt_1,54.0,English,,2011.0,476.0,1.85,0,High
,10.0,173.0,,476.0,723.0,,Horror,Creature             ,2011,3149,3.0,http://www.imdb.com/title/tt0156205/?ref_=fn_tt_tt_1,33.0,English,,,539.0,1.78,518,Medium
Leslye Headland,156.0,87.0,21.0,416.0,4000.0,418268.0,Comedy,Bachelorette ,37156,8353,3.0,http://www.imdb.com/title/tt1920849/?ref_=fn_tt_tt_1,129.0,English,3000000.0,2012.0,3000.0,2.35,0,Medium
Bobby Roth,1.0,120.0,40.0,249.0,912.0,,Drama,Brave New Girl ,758,2330,2.0,http://www.imdb.com/title/tt0403118/?ref_=fn_tt_tt_1,27.0,English,,2004.0,750.0,,47,Medium
Tim Heidecker,82.0,93.0,78.0,197.0,536.0,200803.0,Comedy,Tim and Eric's Billion Dollar Movie ,7988,1467,3.0,http://www.imdb.com/title/tt1855401/?ref_=fn_tt_tt_1,71.0,English,3000000.0,2012.0,317.0,1.78,0,Medium
Rupert Wyatt,175.0,111.0,81.0,81.0,3000.0,33631221.0,Crime,The Gambler ,48562,3784,1.0,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,145.0,English,25000000.0,2014.0,571.0,2.35,0,High
Marco Kreuzpaintner,40.0,98.0,7.0,17.0,289.0,95016.0,Comedy,Summer Storm ,11074,362,0.0,http://www.imdb.com/title/tt0420206/?ref_=fn_tt_tt_1,56.0,German,2700000.0,2004.0,38.0,1.85,442,High
Kate Connor,8.0,100.0,27.0,847.0,1000.0,73678.0,Drama,Fort McCoy ,266,4374,1.0,http://www.imdb.com/title/tt1282046/?ref_=fn_tt_tt_1,8.0,English,3000000.0,2011.0,902.0,,348,High
Deon Taylor,63.0,88.0,26.0,236.0,487.0,143000.0,Horror,Chain Letter ,4122,1495,0.0,http://www.imdb.com/title/tt1148200/?ref_=fn_tt_tt_1,48.0,English,5000000.0,2009.0,298.0,2.35,0,Medium
Jason Alexander,20.0,97.0,700.0,56.0,599.0,39852.0,Comedy,Just Looking ,1238,1030,1.0,http://www.imdb.com/title/tt0162236/?ref_=fn_tt_tt_1,25.0,English,3000000.0,1999.0,325.0,1.85,117,High
Xavier Gens,174.0,122.0,87.0,605.0,2000.0,22000.0,Drama,The Divide ,30511,4920,4.0,http://www.imdb.com/title/tt1535616/?ref_=fn_tt_tt_1,226.0,English,3000000.0,2011.0,683.0,2.35,0,High
Conor McPherson,90.0,86.0,0.0,77.0,767.0,128937.0,Drama,The Eclipse ,2437,975,0.0,http://www.imdb.com/title/tt1346961/?ref_=fn_tt_tt_1,31.0,English,,2009.0,122.0,1.85,580,High
Will Canon,58.0,83.0,8.0,617.0,798.0,,Horror,Demonic ,7358,4756,1.0,http://www.imdb.com/title/tt1841642/?ref_=fn_tt_tt_1,39.0,English,3000000.0,2015.0,634.0,,0,Medium
Philip Zlotorynski,14.0,80.0,0.0,19.0,231.0,,Comedy,My Big Fat Independent Movie ,1257,313,1.0,http://www.imdb.com/title/tt0385890/?ref_=fn_tt_tt_1,24.0,English,3000000.0,2005.0,27.0,1.78,48,Low
Tim Burton,451.0,108.0,13000.0,11000.0,40000.0,334185206.0,Adventure,Alice in Wonderland ,306336,79957,0.0,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,200000000.0,2010.0,25000.0,1.85,24000,High
Lance Kawas,,90.0,66.0,452.0,1000.0,,Comedy,The Deported ,62,3882,1.0,http://www.imdb.com/title/tt1390404/?ref_=fn_tt_tt_1,1.0,English,3000000.0,2009.0,975.0,1.85,54,High
Francesca Gregorini,21.0,96.0,15.0,357.0,433.0,5005.0,Drama,Tanner Hall ,2280,1929,2.0,http://www.imdb.com/title/tt1151410/?ref_=fn_tt_tt_1,14.0,English,3000000.0,2009.0,396.0,,448,High
Marcio Garcia,9.0,85.0,74.0,47.0,652.0,,Action,Open Road ,1370,844,3.0,http://www.imdb.com/title/tt1922679/?ref_=fn_tt_tt_1,9.0,English,3000000.0,2013.0,124.0,2.35,433,High
David Wain,98.0,83.0,136.0,975.0,3000.0,,Comedy,They Came Together ,16987,7191,2.0,http://www.imdb.com/title/tt2398249/?ref_=fn_tt_tt_1,85.0,English,,2014.0,1000.0,1.85,0,High
Craig Moss,29.0,80.0,19.0,73.0,319.0,,Comedy,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2978,845,0.0,http://www.imdb.com/title/tt2417650/?ref_=fn_tt_tt_1,13.0,English,3000000.0,2013.0,302.0,1.85,2000,Low
Michael Jai White,23.0,90.0,2000.0,454.0,2000.0,,Action,Never Back Down 2: The Beatdown ,13599,3666,3.0,http://www.imdb.com/title/tt1754264/?ref_=fn_tt_tt_1,30.0,English,3000000.0,2011.0,606.0,1.85,6000,High
John Boorman,87.0,92.0,128.0,480.0,756.0,,Crime,Point Blank ,13640,2715,0.0,http://www.imdb.com/title/tt0062138/?ref_=fn_tt_tt_1,128.0,English,3000000.0,1967.0,754.0,2.35,3000,High
Paolo Monico,2.0,100.0,3.0,382.0,1000.0,,Comedy,Four Single Fathers ,118,2890,0.0,http://www.imdb.com/title/tt1252289/?ref_=fn_tt_tt_1,1.0,Italian,3000000.0,2009.0,810.0,,32,Medium
Youssef Delara,17.0,88.0,8.0,471.0,2000.0,,Mystery,Enter the Dangerous Mind ,704,4469,0.0,http://www.imdb.com/title/tt2229377/?ref_=fn_tt_tt_1,9.0,English,800000.0,2013.0,715.0,2.35,406,Medium
Darin Scott,7.0,95.0,39.0,375.0,1000.0,,Drama,Something Wicked ,976,3024,2.0,http://www.imdb.com/title/tt1327601/?ref_=fn_tt_tt_1,15.0,English,3000000.0,2014.0,747.0,,395,Medium
Christian Sesma,6.0,82.0,9.0,648.0,904.0,,Mystery,AWOL-72 ,520,4092,4.0,http://www.imdb.com/title/tt2048865/?ref_=fn_tt_tt_1,8.0,English,3000000.0,2015.0,779.0,,398,Medium
Monte Hellman,9.0,97.0,96.0,37.0,201.0,,Adventure,Iguana ,240,277,1.0,http://www.imdb.com/title/tt0095354/?ref_=fn_tt_tt_1,9.0,English,3000000.0,1988.0,39.0,1.85,37,High
Kenneth Branagh,343.0,105.0,0.0,502.0,2000.0,201148159.0,Drama,Cinderella ,103749,4671,1.0,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,323.0,English,95000000.0,2015.0,520.0,2.35,56000,High
Brian Caunter,11.0,94.0,0.0,356.0,854.0,,Action,Chicago Overcoat ,706,1989,3.0,http://www.imdb.com/title/tt1085382/?ref_=fn_tt_tt_1,14.0,English,3000000.0,2009.0,602.0,1.78,229,High
Chris D'Arienzo,34.0,95.0,7.0,463.0,2000.0,,Comedy,Barry Munday ,3443,3648,2.0,http://www.imdb.com/title/tt0482461/?ref_=fn_tt_tt_1,20.0,English,,2010.0,536.0,1.85,480,High
Frank Capra,21.0,136.0,964.0,248.0,931.0,,Comedy,Pocketful of Miracles ,4313,2167,2.0,http://www.imdb.com/title/tt0055312/?ref_=fn_tt_tt_1,40.0,English,2900000.0,1961.0,416.0,2.35,612,High
Isaac Florentine,28.0,80.0,81.0,214.0,640.0,,Action,Close Range ,2425,1517,1.0,http://www.imdb.com/title/tt3511596/?ref_=fn_tt_tt_1,31.0,English,3000000.0,2015.0,277.0,,968,Medium
Susan Seidelman,35.0,105.0,39.0,183.0,267.0,3123749.0,Comedy,Boynton Beach Club ,746,1231,8.0,http://www.imdb.com/title/tt0439478/?ref_=fn_tt_tt_1,27.0,English,1500000.0,2005.0,225.0,1.85,88,High
Michael Polish,30.0,90.0,35.0,21.0,216.0,,Drama,Amnesiac ,2157,423,0.0,http://www.imdb.com/title/tt2837336/?ref_=fn_tt_tt_1,15.0,English,3000000.0,2014.0,158.0,,421,Medium
Heidi Ewing,73.0,93.0,4.0,394.0,875.0,100675.0,Documentary,Freakonomics ,5695,2305,0.0,http://www.imdb.com/title/tt1152822/?ref_=fn_tt_tt_1,23.0,English,3000000.0,2010.0,412.0,,0,High
Alexandre Aja,251.0,89.0,192.0,142.0,447.0,3645438.0,Horror,High Tension ,55040,923,1.0,http://www.imdb.com/title/tt0338095/?ref_=fn_tt_tt_1,539.0,French,2200000.0,2003.0,236.0,2.35,0,High
Leon Ford,57.0,90.0,18.0,39.0,130.0,,Comedy,Griff the Invisible ,4173,362,1.0,http://www.imdb.com/title/tt1509803/?ref_=fn_tt_tt_1,32.0,English,,2010.0,96.0,1.85,0,High
Hank Braxtan,14.0,89.0,6.0,29.0,679.0,,Action,Unnatural ,859,964,0.0,http://www.imdb.com/title/tt3551400/?ref_=fn_tt_tt_1,17.0,English,3000000.0,2015.0,234.0,2.35,369,Medium
Craig Brewer,159.0,116.0,153.0,165.0,275.0,22201636.0,Crime,Hustle & Flow ,33567,727,1.0,http://www.imdb.com/title/tt0410097/?ref_=fn_tt_tt_1,206.0,English,8000000.0,2005.0,247.0,1.85,0,High
John Carl Buechler,110.0,88.0,152.0,181.0,935.0,19170001.0,Horror,Friday the 13th Part VII: The New Blood ,21359,1855,0.0,http://www.imdb.com/title/tt0095179/?ref_=fn_tt_tt_1,270.0,English,2800000.0,1988.0,448.0,1.85,0,Medium
George A. Romero,280.0,95.0,0.0,192.0,569.0,952620.0,Horror,Diary of the Dead ,40800,1797,0.0,http://www.imdb.com/title/tt0848557/?ref_=fn_tt_tt_1,332.0,English,2000000.0,2007.0,529.0,1.85,0,High
Victor Nunez,61.0,113.0,9.0,42.0,402.0,9054736.0,Drama,Ulee's Gold ,5744,787,1.0,http://www.imdb.com/title/tt0120402/?ref_=fn_tt_tt_1,57.0,English,2700000.0,1997.0,222.0,1.66,381,High
Carroll Ballard,33.0,118.0,19.0,48.0,481.0,,Adventure,The Black Stallion ,8856,681,0.0,http://www.imdb.com/title/tt0078872/?ref_=fn_tt_tt_1,90.0,English,2700000.0,1979.0,81.0,1.85,0,High
Rohit Jugraj,1.0,141.0,2.0,32.0,258.0,,Romance,Sardaar Ji ,745,434,2.0,http://www.imdb.com/title/tt4080386/?ref_=fn_tt_tt_1,8.0,Panjabi,3000000.0,2015.0,85.0,,50,High
Thorbjørn Christoffersen,2.0,90.0,0.0,13.0,122.0,,Action,Journey to Saturn ,1828,197,0.0,http://www.imdb.com/title/tt1095423/?ref_=fn_tt_tt_1,6.0,Danish,,2008.0,33.0,1.85,77,High
John Ford,27.0,109.0,673.0,359.0,756.0,,Adventure,Donovan's Reef ,5786,1949,1.0,http://www.imdb.com/title/tt0057007/?ref_=fn_tt_tt_1,65.0,English,2686585.0,1963.0,370.0,1.85,573,High
Alex van Warmerdam,19.0,95.0,53.0,2.0,20.0,,Comedy,The Dress ,1470,25,0.0,http://www.imdb.com/title/tt0116729/?ref_=fn_tt_tt_1,5.0,Dutch,2650000.0,1996.0,3.0,1.85,121,High
Victor Fleming,9.0,122.0,149.0,315.0,760.0,,Drama,A Guy Named Joe ,1553,2555,0.0,http://www.imdb.com/title/tt0035959/?ref_=fn_tt_tt_1,27.0,English,2627000.0,1943.0,675.0,1.37,116,High
Joseph Zito,166.0,97.0,17.0,74.0,158.0,32600000.0,Horror,Friday the 13th: The Final Chapter ,29488,467,0.0,http://www.imdb.com/title/tt0087298/?ref_=fn_tt_tt_1,326.0,English,1800000.0,1984.0,84.0,1.85,0,High
Pawel Pawlikowski,269.0,82.0,84.0,46.0,88.0,3826455.0,Drama,Ida ,34643,205,1.0,http://www.imdb.com/title/tt2718492/?ref_=fn_tt_tt_1,123.0,Polish,,2013.0,64.0,1.33,17000,High
Frank Sebastiano,20.0,86.0,3.0,327.0,833.0,475000.0,Comedy,Beer League ,6930,2753,2.0,http://www.imdb.com/title/tt0453453/?ref_=fn_tt_tt_1,53.0,English,2800000.0,2006.0,549.0,,323,High
Rand Ravich,107.0,109.0,7.0,1000.0,40000.0,10654581.0,Drama,The Astronaut's Wife ,45500,52621,0.0,http://www.imdb.com/title/tt0138304/?ref_=fn_tt_tt_1,260.0,English,34000000.0,1999.0,9000.0,1.85,1000,Medium
Nacho Vigalondo,173.0,66.0,76.0,36.0,123.0,38108.0,Horror,Timecrimes ,40878,239,0.0,http://www.imdb.com/title/tt0480669/?ref_=fn_tt_tt_1,124.0,Spanish,2600000.0,2007.0,76.0,1.85,0,High
Hao Ning,5.0,99.0,0.0,4.0,11.0,,Action,Silver Medallist ,1418,19,1.0,http://www.imdb.com/title/tt0851515/?ref_=fn_tt_tt_1,4.0,Mandarin,15000000.0,2009.0,4.0,2.35,30,High
Tony Giglio,66.0,100.0,6.0,209.0,331.0,,Horror,Timber Falls ,5012,1082,1.0,http://www.imdb.com/title/tt0857295/?ref_=fn_tt_tt_1,47.0,English,2600000.0,2007.0,272.0,1.85,254,Medium
Michael Tiddes,129.0,86.0,89.0,555.0,713.0,40041683.0,Comedy,A Haunted House ,34620,3421,6.0,http://www.imdb.com/title/tt2243537/?ref_=fn_tt_tt_1,107.0,English,2500000.0,2013.0,584.0,1.85,0,Medium
Dinesh D'Souza,30.0,87.0,67.0,67.0,871.0,33349949.0,Documentary,2016: Obama's America ,9010,1111,0.0,http://www.imdb.com/title/tt2247692/?ref_=fn_tt_tt_1,199.0,English,2500000.0,2012.0,118.0,1.85,0,Medium
Rob Zombie,220.0,119.0,0.0,593.0,908.0,33386128.0,Horror,Halloween II ,36372,3226,0.0,http://www.imdb.com/title/tt1311067/?ref_=fn_tt_tt_1,491.0,English,15000000.0,2009.0,764.0,1.85,3000,Medium
Tom Hanks,75.0,149.0,15000.0,982.0,15000.0,25809813.0,Comedy,That Thing You Do! ,50311,28713,6.0,http://www.imdb.com/title/tt0117887/?ref_=fn_tt_tt_1,212.0,English,26000000.0,1996.0,9000.0,1.37,0,High
Tommy Lee Wallace,162.0,98.0,24.0,67.0,381.0,14400000.0,Horror,Halloween III: Season of the Witch ,28589,684,0.0,http://www.imdb.com/title/tt0085636/?ref_=fn_tt_tt_1,532.0,English,2500000.0,1982.0,128.0,2.35,0,Medium
Don Taylor,74.0,98.0,11.0,450.0,595.0,,Action,Escape from the Planet of the Apes ,23546,2373,0.0,http://www.imdb.com/title/tt0067065/?ref_=fn_tt_tt_1,92.0,English,2500000.0,1971.0,521.0,2.35,819,High
Leslie Small,26.0,75.0,15.0,36.0,1000.0,32230907.0,Comedy,Kevin Hart: Let Me Explain ,6062,1385,0.0,http://www.imdb.com/title/tt2609912/?ref_=fn_tt_tt_1,30.0,English,2500000.0,2013.0,309.0,1.85,0,High
Gus Van Sant,63.0,104.0,835.0,535.0,18000.0,6401336.0,Drama,My Own Private Idaho ,36996,19923,2.0,http://www.imdb.com/title/tt0102494/?ref_=fn_tt_tt_1,153.0,English,2500000.0,1991.0,595.0,1.78,0,High
Éric Tessier,9.0,99.0,0.0,6.0,50.0,,Action,Sur le seuil ,1003,79,0.0,http://www.imdb.com/title/tt0380732/?ref_=fn_tt_tt_1,5.0,French,3200000.0,2003.0,16.0,1.85,39,High
Alison Maclean,74.0,107.0,7.0,442.0,745.0,1282084.0,Drama,Jesus' Son ,6221,2125,1.0,http://www.imdb.com/title/tt0186253/?ref_=fn_tt_tt_1,87.0,English,2500000.0,1999.0,631.0,2.35,500,High
Sarah Gavron,80.0,101.0,34.0,40.0,56.0,1094998.0,Drama,Brick Lane ,2560,150,1.0,http://www.imdb.com/title/tt0940585/?ref_=fn_tt_tt_1,29.0,English,,2007.0,41.0,2.35,430,High
Jake Schreier,252.0,89.0,14.0,215.0,902.0,3325638.0,Comedy,Robot & Frank ,52509,1980,3.0,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,84.0,English,2500000.0,2012.0,291.0,2.35,13000,High
James Ponsoldt,220.0,95.0,53.0,478.0,8000.0,6851969.0,Comedy,The Spectacular Now ,105591,10040,1.0,http://www.imdb.com/title/tt1714206/?ref_=fn_tt_tt_1,178.0,English,2500000.0,2013.0,1000.0,2.35,10000,High
Randall Miller,1.0,34.0,19.0,362.0,882.0,333658.0,Comedy,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,97,1967,0.0,http://www.imdb.com/title/tt0283465/?ref_=fn_tt_tt_1,2.0,English,34000.0,1990.0,577.0,,16,High
Tim Boxell,3.0,100.0,10.0,107.0,655.0,118666.0,Drama,Valley of the Heart's Delight ,91,1064,7.0,http://www.imdb.com/title/tt0472200/?ref_=fn_tt_tt_1,3.0,English,2500000.0,2006.0,157.0,1.85,144,High
